,cad_ig_oas,us_ig_oas,us_hy_oas,eur_ig_oas,cad_ig_oas_1-5yr,cad_ig_oas_5-10yr,cad_ig_oas_>10yr,cad_ig_oas_fins,cad_ig_oas_industrials,cad_ig_oas_utility,cad_ig_oas_a,cad_ig_oas_bbb,cad_prov_oas,cad_prov_oas_1-5yr,cad_prov_oas_5-10yr,cad_prov_oas_>10yr,cad_prov_cmb,us_ig_oas_aaa,us_ig_oas_aa,us_ig_oas_a,us_ig_oas_bbb,us_ig_oas_1-3yr,us_ig_oas_3-5yr,us_ig_oas_5-7yr,us_ig_oas_7-10yr,us_ig_oas_>10yr,us_ig_oas_industrials,us_ig_oas_uts,us_ig_oas_fins
2004-01-27,55.951397,92.523201,361.360956,12.432493,,,,29.440754,72.02305,44.313712,61.286187,78.137954,,,,,17.817927,25.544957,50.475937,68.942158,126.464757,27.508847,44.468453,46.805487,48.567352,45.088342,106.927346,93.541898,69.465298
2004-01-28,71.439107,91.372769,355.599209,12.36599,,,,46.413255,86.636001,60.101722,77.15356,97.330933,,,,,32.28642,25.225087,49.633155,67.865785,125.045259,27.390307,43.251973,46.168969,47.947459,44.936761,105.686526,92.203535,68.51693
2004-01-29,63.815007,92.170648,366.502932,12.502784,,,,38.324578,79.60343,49.801419,67.978528,90.396286,,,,,24.491248,25.144184,49.821861,68.159313,126.6681,27.758502,43.282799,46.150554,48.016979,45.248333,106.78949,92.260109,69.021145
2004-01-30,54.143354,93.039391,374.366673,13.133053,43.610749,42.295751,91.124071,26.810298,70.845619,41.244935,58.228539,81.22843,13.795706,0.118978,8.54731,24.974059,15.037524,23.975054,50.484424,68.899061,127.890655,27.481233,42.286471,44.324461,47.13158,45.766948,107.894153,93.634435,69.403316
2004-02-02,62.894566,93.514265,379.193052,12.89219,,,,35.71181,79.443445,50.584258,67.973119,90.205619,,,,,23.816704,23.693501,46.097205,69.608178,128.859815,28.29965,40.795824,45.341358,42.634276,51.451723,108.499775,93.534318,70.106627
2004-02-03,60.119059,94.477223,389.893034,12.798438,,,,33.023861,76.705438,47.017526,64.439467,88.367773,,,,,20.964603,23.924794,46.016336,69.937472,130.373983,28.538171,41.382039,46.233156,42.75858,51.544347,109.957864,93.794929,70.474301
2004-02-04,65.85242,94.210142,392.369414,12.61873,,,,38.503819,82.690054,51.770764,69.172071,98.553983,,,,,26.153202,24.463035,45.889183,69.800838,129.896074,28.705247,41.50877,46.78851,43.503017,51.512974,109.641805,93.625865,70.269699
2004-02-05,63.240669,93.690711,395.924923,12.724329,,,,35.654329,80.052385,50.266658,66.516835,94.740183,,,,,23.852429,24.250169,45.493833,69.357946,129.220243,28.477302,41.164318,45.782755,43.570032,51.419575,109.190538,93.094595,69.654478
2004-02-06,54.378274,94.970844,404.940367,12.592896,,,,25.920404,71.748366,40.820607,57.226739,84.919913,,,,,14.859121,23.595856,46.622855,70.23475,130.838228,28.345426,40.575613,45.55826,43.515858,51.531024,110.090922,93.625377,71.684942
2004-02-09,58.970019,94.655786,399.413423,12.599452,,,,30.383908,76.231725,47.013921,63.356536,87.649725,,,,,20.196354,22.654644,46.582339,70.25235,130.082097,28.399479,39.825851,44.235825,42.055293,51.166371,109.539515,94.149351,71.513457
2004-02-10,64.118255,94.587379,395.305136,12.621989,,,,37.034737,80.458781,52.813475,69.045863,91.545699,,,,,25.08214,23.073608,46.528806,70.099264,129.884492,28.632498,39.794639,44.983689,42.455793,51.208425,109.425384,94.105236,71.516892
2004-02-11,56.258383,94.207864,402.038749,12.402889,,,,29.248779,72.705956,43.819992,60.474372,82.294725,,,,,17.430362,23.413799,46.795297,70.376913,129.049144,27.93167,39.644343,45.533119,43.541467,51.411417,108.734185,94.91937,71.305353
2004-02-12,62.768145,94.083622,392.674224,12.57377,,,,36.09687,78.791573,52.376796,68.617706,86.561589,,,,,25.453877,23.572093,46.78084,70.329655,128.410859,27.823429,39.952646,45.864249,43.377024,51.270087,108.627715,94.32012,71.283268
2004-02-13,59.823492,93.587453,396.941654,12.749036,,,,33.938696,75.542454,48.226877,64.446039,84.632532,,,,,22.194577,23.518571,45.837562,69.730647,128.288239,27.91017,39.614269,46.136604,42.996472,51.07285,108.343254,93.438126,70.552208
2004-02-17,62.455024,93.445481,393.916992,12.656396,,,,36.495871,78.157344,51.327445,67.467627,87.272382,,,,,24.915643,24.945375,45.594371,69.649783,127.971843,28.075237,40.894241,47.853798,44.551867,51.469003,108.160412,93.652347,70.375266
2004-02-18,64.234805,93.213322,394.603397,12.674364,,,,37.665302,80.324176,52.735106,69.014199,90.170647,,,,,27.04548,25.401002,45.538931,69.557162,127.629746,28.06727,41.602945,48.548699,44.660142,51.442947,107.728572,93.627637,70.396204
2004-02-19,61.213954,93.198265,396.513599,12.536022,,,,34.575961,77.363055,49.562589,65.818488,86.82062,,,,,24.362803,24.812911,45.491341,69.490805,127.604815,27.644946,40.91387,47.938241,44.167582,51.512408,107.781775,93.839905,70.218314
2004-02-20,64.456504,92.848515,393.160532,12.793545,,,,40.520284,79.084101,52.579668,68.236356,87.236678,,,,,26.962013,24.41716,45.159969,69.095862,127.009398,27.776944,40.272016,47.210464,43.507638,51.377191,107.678301,93.391847,69.526826
2004-02-23,56.802411,93.727056,403.815502,12.541521,,,,29.789905,73.13665,45.542592,61.315424,80.886859,,,,,20.623822,25.170581,45.728339,69.516391,128.672623,27.683736,41.392037,48.664253,44.594663,51.867475,108.895822,93.184974,70.147754
2004-02-24,58.701491,94.286734,409.711212,12.774443,,,,32.04679,74.84567,47.267889,61.537097,87.55561,,,,,22.22132,24.89139,45.223082,69.473304,129.781231,27.533255,40.816115,48.215193,44.853137,52.149783,109.920707,93.156784,70.138648
2004-02-25,60.345514,94.476079,407.694465,12.236835,,,,33.753806,76.470845,48.711336,62.959244,89.984078,,,,,23.877516,24.713635,45.211853,69.513904,130.100488,27.330444,40.815899,48.160829,44.686886,52.144083,110.287534,93.099776,70.11732
2004-02-26,60.746628,94.499097,405.011473,12.62314,,,,34.021628,76.860527,49.874815,63.997053,88.858532,,,,,25.426767,24.657025,45.177549,69.458379,130.027332,27.361597,40.638745,48.075472,44.742425,51.977407,110.367947,93.124491,70.058851
2004-02-27,56.991062,94.087086,407.895757,12.495028,49.172736,42.359026,93.268153,30.214128,73.301715,45.088418,59.314219,86.806837,18.961025,7.541733,12.899656,29.302888,20.96993,25.20495,45.035285,69.211795,129.750395,26.555313,40.717429,49.096181,45.988524,52.081374,110.082331,92.593427,69.478154
2004-03-01,62.793555,94.398324,399.774092,13.044938,,,,34.207397,79.478371,48.380675,62.637972,99.947971,,,,,23.770551,25.023137,45.270908,69.258616,130.301256,27.033365,41.714096,47.934155,45.313323,52.477647,110.879079,92.383038,69.541403
2004-03-02,66.154436,94.118298,393.83817,13.034823,,,,38.11113,82.60245,51.256109,65.588445,104.436848,,,,,27.491572,24.040616,45.177192,69.046053,129.741687,27.032007,40.822023,46.120962,44.010885,52.373504,110.528389,92.001257,69.403375
2004-03-03,67.530665,93.842461,391.917331,13.818983,,,,39.465173,83.896756,53.437532,67.620544,104.483771,,,,,29.245325,24.31548,45.016517,68.829368,129.343689,26.869147,40.698548,46.471527,44.618801,52.366255,110.226094,91.710895,69.172454
2004-03-04,64.538129,94.04915,394.205708,13.690666,,,,36.756486,80.808664,49.917882,64.448276,101.615598,,,,,26.296413,24.903556,44.970211,68.926718,129.738358,26.959461,41.706523,46.688516,45.415727,52.54089,110.43772,92.002121,69.342635
2004-03-05,55.415972,94.867089,406.621648,13.893909,,,,26.52047,72.224729,41.332441,55.836003,89.259909,,,,,18.283139,25.466591,44.82169,69.500506,131.097807,26.485835,42.412179,48.400585,46.291519,53.136395,111.483956,93.188493,69.683822
2004-03-08,59.82386,95.72695,408.026788,13.401877,,,,31.010699,76.788867,43.936058,60.328298,96.017704,,,,,21.874166,25.409684,45.147696,70.230887,131.953409,26.736082,42.359349,49.092404,45.922227,53.605977,112.314458,94.084173,70.56867
2004-03-09,65.271609,96.822455,410.905678,13.466781,,,,36.324364,82.437151,48.364338,64.785699,102.044914,,,,,26.395599,26.307342,45.166004,70.252,134.069192,26.844768,43.348038,51.442135,46.759054,54.101108,114.291577,94.420074,70.514735
2004-03-10,67.15508,96.647605,409.227966,13.334162,,,,37.759315,84.429273,51.327538,66.970542,104.863537,,,,,27.821415,24.443825,44.917612,70.026736,133.988337,26.810368,41.350369,48.970646,44.585884,53.691671,114.173531,94.112529,70.287698
2004-03-11,66.093905,97.257303,411.72118,13.760223,,,,35.443136,84.144053,49.339043,65.551592,106.961968,,,,,25.670142,24.030739,45.134926,70.094939,135.43482,26.128272,40.245255,49.027591,45.41275,53.987317,115.338062,93.988672,70.250361
2004-03-12,68.654393,97.650384,410.72518,13.671204,,,,38.306565,86.136608,55.599484,69.240161,106.480507,,,,,27.922094,25.397205,45.481714,70.208374,135.974604,26.717367,41.872856,50.597231,46.695309,54.312229,115.831374,93.771134,70.659365
2004-03-15,65.002977,97.672623,411.772462,13.804153,,,,34.454806,82.719509,50.732078,64.746686,105.729767,,,,,23.530415,25.769259,45.005428,70.038286,136.638145,26.013787,42.556096,51.6015,47.125036,54.495191,116.252724,96.739845,69.378225
2004-03-16,65.733218,97.735739,424.694814,13.959876,,,,35.153056,83.514587,51.047521,65.736136,105.376866,,,,,24.386711,24.869235,45.108314,70.122049,136.499142,25.964123,41.416964,50.927046,45.86824,54.471321,116.225721,97.269671,69.44689
2004-03-17,65.582799,97.371111,423.123165,13.762913,,,,35.17167,83.318,50.470934,65.369351,105.538309,,,,,24.072752,25.348323,44.949808,69.911616,135.80498,26.043441,41.710031,51.49387,46.398375,54.213227,115.724337,97.35208,69.167868
2004-03-18,68.517267,96.933461,418.147747,13.718525,,,,38.450041,86.122475,52.922943,68.466902,107.979485,,,,,26.628938,26.864932,44.770225,69.603362,134.54481,26.134893,43.082329,52.995232,48.01212,54.124601,115.158935,96.766997,68.9696
2004-03-19,70.126013,96.42445,415.329876,13.740031,,,,39.364043,88.149478,54.151996,70.61283,108.531042,,,,,28.205706,27.300817,44.446317,69.513663,133.968569,26.231732,43.782573,53.059379,48.587165,53.701413,114.461109,96.422817,68.714833
2004-03-22,63.692374,97.337451,424.102511,13.796245,,,,33.10555,81.601472,47.699177,64.043684,100.095404,,,,,21.835547,27.464433,44.714209,70.081293,135.378705,26.144956,44.204828,53.4976,49.207241,54.322599,115.52413,97.533604,69.343403
2004-03-23,68.900917,97.454909,426.488428,13.804625,,,,38.107626,86.894549,53.138605,69.285221,106.650633,,,,,27.284255,26.414827,44.733431,70.157897,135.423008,26.169477,43.027534,51.973955,48.137945,54.290005,115.644728,97.446553,69.502025
2004-03-24,67.812767,97.675917,427.764752,13.988491,,,,37.038984,85.861792,51.389329,68.185309,105.951491,,,,,25.769581,26.097889,45.133658,70.260952,135.685881,26.695601,42.853756,51.351273,47.436462,54.343078,115.952705,97.41231,69.656574
2004-03-25,68.658149,97.860953,424.389444,14.079803,,,,38.408338,86.392211,52.667945,69.447411,105.82641,,,,,26.310005,26.880495,45.442271,70.464868,135.605755,26.708011,43.630493,52.594217,48.431939,54.300938,116.152971,97.49115,69.853924
2004-03-26,76.012642,96.910313,413.846214,14.073901,,,,46.55327,93.214545,61.047593,77.266779,112.581094,,,,,35.098827,27.813919,45.211726,69.697835,134.132356,27.030454,44.392172,53.406676,48.956568,53.977244,114.965148,96.775527,69.2273
2004-03-29,72.971989,96.814376,407.446984,13.71592,,,,43.941931,89.91015,58.379329,74.028613,108.466264,,,,,32.334747,27.920824,45.724591,69.967978,133.246642,26.933976,44.585401,53.33479,49.155102,53.762334,114.284135,97.02684,69.924422
2004-03-30,67.825117,96.602516,406.825972,13.809613,,,,38.300017,85.090167,52.775144,68.593226,103.092975,,,,,26.958381,27.67325,45.70038,69.733171,133.21742,26.739294,44.144309,53.016926,48.87878,54.013643,114.075662,97.624029,69.535016
2004-03-31,64.797821,97.108244,411.934331,13.852906,56.955314,47.778586,104.430149,34.802253,82.250406,50.332358,66.38528,98.456621,23.594413,5.976808,15.801755,38.455869,25.260835,27.368068,46.049896,70.572068,133.866887,27.028327,44.403833,52.304783,48.345126,54.31107,114.457068,97.031941,70.508318
2004-04-01,69.913577,96.345562,407.446315,13.647902,,,,39.280771,86.099763,53.212754,69.507546,100.446042,,,,,27.814699,27.498593,45.211019,70.075643,132.463905,27.305391,44.459808,53.443334,47.125297,54.337897,113.484444,96.93984,70.568896
2004-04-02,85.009206,94.420724,389.850455,13.752352,,,,56.054552,100.258313,69.484381,85.209244,115.988381,,,,,42.643721,27.69653,43.915926,68.682781,129.384984,26.624057,43.372998,53.498801,47.798484,53.486451,111.170038,94.966921,69.276123
2004-04-05,71.090063,93.846571,385.486102,13.868406,,,,41.916886,86.416009,55.87906,71.913346,98.230154,,,,,29.500255,28.150772,43.795425,68.842204,128.00768,26.20839,43.984858,54.220669,48.119617,53.225114,110.178879,94.451081,69.321694
2004-04-06,65.699779,93.954674,388.056609,13.657398,,,,34.88014,81.900456,49.795064,66.737463,92.789153,,,,,24.18221,27.432482,44.056203,69.281009,128.04208,26.481244,43.953711,52.930496,46.785639,53.018767,110.064688,94.96257,69.64707
2004-04-07,65.913022,93.466695,385.815239,13.54084,,,,34.563321,82.441553,49.270266,66.533445,94.670536,,,,,24.031698,25.209654,44.773751,69.02909,127.258781,25.917137,41.714101,50.271129,44.005067,52.660452,109.35941,94.937186,69.360587
2004-04-08,68.197719,92.962631,382.290112,13.323831,,,,37.093988,84.505712,52.289695,69.37519,95.507556,,,,,26.401946,25.179784,43.951235,68.503069,126.715726,25.803202,41.403685,50.301488,43.798325,52.528891,108.932511,94.476846,68.733164
2004-04-12,68.826982,92.504781,377.594093,,,,,38.668683,84.501496,54.798373,71.588753,92.995504,,,,,28.055011,26.29666,44.01963,68.328433,125.886307,25.80018,42.634458,51.687289,45.07288,52.096987,108.064035,94.047587,68.861871
2004-04-13,78.477042,92.108271,371.581821,13.25031,,,,48.922448,93.996584,63.051656,79.650525,107.321864,,,,,36.50449,26.649068,43.963499,68.15073,125.032459,25.680938,41.657862,52.290385,46.501898,52.056094,107.516023,93.817823,68.669675
2004-04-14,71.734284,91.505074,372.898837,13.152149,,,,43.299455,86.750742,56.133074,72.767031,98.274711,,,,,30.028913,26.143834,44.423262,67.601926,124.409349,25.08668,40.883164,51.570187,46.258672,51.901957,106.813566,91.668613,68.58921
2004-04-15,66.887869,92.213278,370.170249,13.380005,,,,37.925559,81.946493,53.364473,69.032661,90.467916,,,,,26.360728,26.261991,44.667192,67.761559,125.869464,25.053681,41.020658,51.846165,46.295188,53.185942,107.656422,93.044187,68.947954
2004-04-16,61.368508,92.70346,376.384777,13.336283,,,,32.167863,76.821734,45.096327,62.835711,85.303316,,,,,21.997364,25.734205,44.629163,68.102166,126.856611,25.596304,40.667685,50.828281,45.580801,53.395387,108.255859,93.605352,69.256366
2004-04-19,69.153315,92.491376,372.436064,13.319115,,,,40.741168,84.206903,53.059621,70.305706,94.532281,,,,,30.019703,24.919224,44.478836,67.920696,126.442191,25.285624,39.518928,49.940572,44.832008,53.206328,108.035627,93.324831,69.087341
2004-04-20,72.721973,92.336874,368.444944,13.145481,,,,45.357842,87.289875,56.455112,73.719209,98.190434,,,,,33.949561,25.461531,44.400089,67.853875,126.323193,25.317639,39.865299,50.596794,45.535672,53.336555,107.87302,93.14817,68.980415
2004-04-21,63.839332,91.904554,369.18542,13.221335,,,,35.532086,79.042668,45.873565,64.442666,89.860511,,,,,24.405769,27.209116,44.608248,67.590498,125.922559,25.31493,41.313315,52.854867,47.800201,53.532724,107.412833,92.753791,68.571409
2004-04-22,61.064928,91.31965,370.107464,13.074952,,,,32.051106,76.555536,43.312772,61.526225,86.92992,,,,,22.418551,26.810112,44.649741,67.619665,124.804435,24.993412,41.164875,52.38515,46.929348,53.247598,106.407589,92.789896,68.433974
2004-04-23,69.092431,89.383376,360.536696,13.167886,,,,41.091454,84.209599,50.292298,71.160257,92.378158,,,,,31.663235,25.771186,44.089553,66.413157,121.879615,23.572554,38.965011,51.435115,46.417301,52.743094,103.890195,91.553332,67.184218
2004-04-26,64.905297,88.842118,361.13896,13.10542,,,,37.784314,79.625282,45.891555,66.825799,86.957904,,,,,27.414332,27.655499,44.296428,66.131808,121.189079,23.546261,41.325528,53.699442,48.130936,52.787362,103.042406,91.533593,66.958774
2004-04-27,62.555029,89.481795,363.562545,12.993804,,,,35.218792,77.299286,44.268204,64.387525,84.565838,,,,,25.488751,28.263451,44.484413,66.77967,122.471541,24.051907,42.486404,54.31274,48.664248,53.164502,103.770398,91.873955,67.546298
2004-04-28,69.033747,89.558255,359.667387,13.043372,,,,41.804025,83.677271,51.216246,71.189537,91.694084,,,,,31.993967,27.825861,44.319162,66.489349,123.449092,24.014008,41.497054,53.741073,48.722812,53.61244,104.084848,91.620016,67.373443
2004-04-29,64.814511,90.767498,361.72593,13.224614,,,,37.547023,79.536657,46.646585,66.564795,87.729609,,,,,28.04161,30.08328,45.055224,67.40857,125.216718,26.390357,43.6605,56.072742,50.826969,54.411604,105.506576,92.382856,68.400673
2004-04-30,54.22657,91.734787,365.997318,13.139935,46.049747,39.385714,93.667466,25.984886,69.533587,34.978539,55.81012,76.1326,15.306224,5.976808,9.743492,28.64653,16.656612,31.080628,45.708293,68.316979,126.682473,26.29417,45.384006,57.819491,51.9769,54.89609,106.694455,92.803044,69.194994
2004-05-03,62.836572,91.893103,371.356474,,,,,34.80239,78.578837,43.901727,64.688602,88.661927,,,,,24.703944,31.838161,44.523651,68.311497,127.516838,26.481834,44.325378,60.011336,50.96225,53.9754,106.793751,92.471894,69.631075
2004-05-04,68.411256,92.725034,375.284296,13.113062,,,,39.975829,84.407104,48.952185,70.264543,95.489143,,,,,30.16763,31.128019,44.774653,68.648331,128.830656,26.417881,43.831498,59.419943,50.232,54.317683,107.217948,92.622138,71.276434
2004-05-05,67.875709,93.571146,374.195527,13.125297,,,,40.503439,83.065396,51.039607,70.605784,92.091893,,,,,30.511805,34.091333,45.78616,69.315013,129.900505,27.290516,45.921392,64.039979,53.814722,54.927287,108.004847,92.468768,72.465097
2004-05-06,65.945936,97.295782,380.952305,13.379909,,,,38.899843,81.003822,48.787732,68.068797,91.31432,,,,,28.284585,35.634962,47.614217,72.385285,134.443244,28.075524,48.019799,67.17882,56.211954,56.572287,111.582536,94.230798,76.888162
2004-05-07,82.706146,96.057056,374.707348,13.375011,,,,58.400691,96.247351,66.961722,85.067293,108.932157,,,,,43.822275,37.154082,47.398126,71.564179,132.623585,27.964269,48.060123,69.178287,58.315421,56.309557,109.8176,92.406926,76.57304
2004-05-10,65.0133,97.710102,394.296088,13.394871,,,,39.127822,79.436458,48.60308,68.110321,86.544316,,,,,26.412808,36.861262,48.530496,72.888771,135.630449,28.070666,49.186249,68.666189,58.167783,57.387502,112.111881,93.32721,77.486777
2004-05-11,66.2898,98.452564,398.359636,13.571467,,,,39.85657,80.584809,53.629444,70.440748,87.030383,,,,,27.918057,35.882725,48.951513,73.209318,135.915176,28.831458,48.919,67.069937,56.409988,57.221934,112.852422,93.998224,78.24157
2004-05-12,73.104007,98.572119,405.72937,13.437667,,,,46.854185,87.202398,61.44818,78.151424,93.162267,,,,,35.638291,34.381238,49.022323,73.712013,135.765336,28.599247,48.227745,65.074991,54.254297,57.236744,113.63459,94.24756,77.364735
2004-05-13,71.90825,98.124963,411.486249,13.611339,,,,46.318834,86.084514,56.422352,74.935651,95.928655,,,,,33.337165,34.58369,48.550631,73.035362,135.575828,28.107366,47.360198,66.131214,54.72704,57.200269,113.588877,94.442941,76.189864
2004-05-14,66.899619,99.859941,420.875635,13.529087,,,,39.952157,81.84366,50.337009,68.944772,93.269265,,,,,26.984921,33.427511,48.957396,75.309393,137.784193,28.152238,47.320233,64.817794,53.447599,58.404097,114.733358,98.21976,78.264682
